id:ID,name,born,poster_image,:LABEL
3112,Joel Coen,1954,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png,Person
3113,Ethan Coen,1957,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png,Person
3253,Kasi Lemmons,1961,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png,Person
3254,Scott Glenn,1941,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png,Person
3255,Anthony Heald,1944,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png,Person
3256,Frankie Faison,1949,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png,Person
3257,Brooke Smith,1967,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png,Person
3258,Ted Levine,1957,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png,Person
3259,Tracey Walter,1947,https://image.tmdb.org/t/p/w185/kRFzCvB08MVF9T8pLT0V1GiXzXF.jpg,Person
3260,Dan Butler,1954,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png,Person
3261,Obba Babatunde,1951,https://image.tmdb.org/t/p/w185/vUYCsIIoasA6rnxGuN7ZjaRIBrn.jpg,Person
3262,Diane Baker,1938,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png,Person
3263,Charles Napier,1936,https://image.tmdb.org/t/p/w185/hZ3bCBxnHc7Zvrm3Rt2CPgXSLLT.jpg,Person
3264,Chris Isaak,1956,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png,Person
3265,Daniel von Bargen,1950,https://image.tmdb.org/t/p/w185/fFiiZCvBCqQ4xmCzYpMJQ7xboP3.jpg,Person
3266,George A. Romero,1940,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png,Person
3267,Jonathan Demme,1944,https://image.tmdb.org/t/p/w185/suxo4qCWhq2Giep8UKhrf8bF4vc.jpg,Person
3268,Ted Tally,1000,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png,Person
3269,Thomas Harris,1000,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png,Person
3391,Colin Firth,1960,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png,Person
3392,Geoffrey Rush,1951,https://image.tmdb.org/t/p/w185/c0jbNjWb9DHm5xfBIeEtHZdZJmI.jpg,Person
3393,Guy Pearce,1967,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png,Person
3394,Timothy Spall,1957,https://image.tmdb.org/t/p/w185/wqPqtdxObseJikozhcWLNDU5Pao.jpg,Person
3395,Michael Gambon,1940,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png,Person
3396,Derek Jacobi,1938,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png,Person
3397,Ramona Marquez,2001,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png,Person
3398,Tom Hooper,1000,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png,Person
3399,David Seidler,1000,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png,Person
3460,Daniel Day-Lewis,1957,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png,Person
3461,Kevin J. O'Connor,1963,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png,Person
3462,Barry Del Sherman,1962,https://image.tmdb.org/t/p/w185/8uUOdG0fTnPYNkSgPpQDhzxSrjw.jpg,Person
3463,Paul F. Tompkins,1968,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png,Person
3464,Paul Thomas Anderson,1970,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png,Person
3625,Meryl Streep,1949,https://image.tmdb.org/t/p/w185/oTJj6bLpbmseLww03MOn0eDqYuh.jpg,Person
3626,Anthony Stewart Head,1954,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png,Person
3627,Harry Lloyd,1983,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png,Person
3628,Iain Glen,1961,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png,Person
3629,Olivia Colman,1974,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png,Person
3630,Phyllida Lloyd,1957,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png,Person
3631,Abi Morgan,1000,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png,Person
3681,Sean Connery,1930,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png,Person
3682,Andy Garc��a,1956,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png,Person
3683,Charles Martin Smith,1953,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png,Person
3684,Richard Bradford,1937,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png,Person
3685,Billy Drago,1949,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png,Person
3686,Patricia Clarkson,1959,https://image.tmdb.org/t/p/w185/10ZSyaUqzUlKTd60HmeiGhlytZG.jpg,Person
3687,Don Harvey,1960,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png,Person
3688,Brian De Palma,1940,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png,Person
3689,Art Linson,1000,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png,Person
3690,David Mamet,1947,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png,Person
3754,Philip Seymour Hoffman,1967,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png,Person
3755,Kwesi Ameyaw,1975,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png,Person
3756,Chris Cooper,1951,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png,Person
3757,Clifton Collins  Jr.,1970,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png,Person
3758,Mark Pellegrino,1965,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png,Person
3759,Amy Ryan,1969,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png,Person
3760,Bennett Miller,1966,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png,Person
3761,Dan Futterman,1967,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png,Person
3916,Anna Faris,1976,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png,Person
3917,Giovanni Ribisi,1974,https://image.tmdb.org/t/p/w185/mLQrEU7X7GD5V7i1clGRqpg8PVk.jpg,Person
